date,vc_horiz_mean,coherence_vc,accel_mean,lf_mean,z_vc,z_coherence,z_accel,z_lf,TSI,TSI_30d,alert
2019-03-08,1.434251508626815,0.5000052587021983,0.046852970623834145,1.6545384183298513,-0.443580237552408,-1.1004961902024144,-0.5816808807384845,-0.3340472218155923,-0.6149511325772248,-0.44751866563758735,False
2019-03-09,1.2063845922218452,0.3356440112225787,0.04494313048793445,1.7964813835733662,-0.5136318360065257,-1.8324410215754734,-0.5961116370651921,-0.3101817931325247,-0.813091571944929,-0.43627161666765946,False
2019-03-10,1.5118617811126065,0.1519933971063321,0.057009786832189366,1.9254095477017203,-0.4197210317937841,-2.650286589445983,-0.5049359548136335,-0.2885045941183619,-0.9658620425429406,-0.452859704971724,False
2019-03-11,1.6062342025534033,0.3403833948329115,0.0620693851887382,2.151854440445189,-0.39070875095805113,-1.8113352719497444,-0.46670561834624574,-0.25043152421213033,-0.729795291366543,-0.4530121028094963,False
2019-03-12,1.51400436293635,0.2339212772570323,0.054052133005274665,2.293453671742224,-0.419062352227922,-2.285439708923905,-0.5272839937267723,-0.226623888868603,-0.8646024859368007,-0.44022127215054735,False
2019-03-13,2.020607787303285,0.13764184337202867,0.053145078877066196,2.390827920111991,-0.2633206578251995,-2.714197917323308,-0.5341376967426765,-0.2102519737402331,-0.9304770614078542,-0.4333331816205876,False
2019-03-14,1.7460049283802428,0.14002863313853414,0.0679039689244822,2.63067238782267,-0.3477399737624126,-2.703568900691,-0.42261949062507426,-0.16992598062491712,-0.9109635864258511,-0.4099465187412514,False
2019-03-15,1.8195039132830844,0.6349222212533933,0.060451985251604834,2.7197339567003325,-0.3251446735826853,-0.49967467711341956,-0.47892669587879466,-0.15495170897428967,-0.3646744388872972,-0.3864840934314946,False
2019-03-16,1.7584905178958685,0.9614835517447571,0.06830280528846491,2.7156749566108145,-0.3439016126830134,0.9545907391252936,-0.41960588216922656,-0.15563416461409377,0.008862269914739977,-0.37620596181177307,False
2019-03-17,1.239694106890308,0.8251793255863447,0.07828226651811888,2.734646581711462,-0.5033917152243155,0.34759136816149394,-0.344201050859028,-0.15244439071395977,-0.16311144715895234,-0.36449936154073287,False
2019-03-18,1.0087390179194846,0.8597453116501697,0.06470136455360659,2.7039230422872436,-0.5743926898667506,0.5015229988146811,-0.44681837639473754,-0.15761006016268642,-0.16932453190237337,-0.34914350914466347,False
2019-03-19,1.9094183167093401,0.9696337856283377,0.058632126349935754,2.756203988800516,-0.29750289133789676,0.9908859221872749,-0.492677553798955,-0.14881985912415502,0.012971404481567028,-0.337812863405944,False
