date,vc_horiz_mean,vc_3d_mean,coherence_vc,coherence_vel,accel_mean,lf_mean,TSI,TSI_30d
2010-02-27,3.4364452059708444,3.8821232547223192,0.9413243703226413,0.8661011735942191,0.039778746210770766,1.564089328397955,0.013092178108236735,0.012545055715696883
2010-02-28,3.999093535119999,4.357078109130134,0.9651752671597243,0.9203415567925185,0.12060968246808501,1.765390475772018,0.24403966524790727,0.012826230691060774
2010-03-01,3.8098275679028775,4.047563465184608,0.9481615654598156,0.9938323647015544,0.1207877176404076,1.6471246481690398,0.20591701015808617,0.004118902996899713
2010-03-02,4.002933354876492,4.078629024088129,0.9486732980994221,0.9400629221568144,0.060036243091929245,1.5939823381445706,0.10433470963821843,-0.0005411388531069934
2010-03-03,2.593599301085755,2.761760818678279,0.7170405367442125,0.578995150018715,0.10854077569505739,1.6654133284649977,-0.16723398086875116,-0.0011852242676949093
2010-03-04,4.020223265864891,4.296750688702673,0.8121011935796405,0.8040989552741438,0.17541956261083191,1.5608467709804859,0.17018181523345632,-0.014226741750999873
2010-03-05,2.930920353434687,3.2921336616342898,0.8244283858750727,0.8514226889869632,0.19028175676477901,1.7137594959119042,0.13468876528523627,-0.02017916865784192
2010-03-06,1.6072303625295632,2.167392197957063,0.9127180748037738,0.9336088998297312,0.1727968639479754,2.440588426000219,0.12877209076722762,-0.023811922449060486
2010-03-07,2.0987782615543833,2.3535290010225856,0.7915498136485938,0.7249476218407102,0.11580172145620357,2.2861301938286167,-0.0825045760107065,-0.018025734567430476
2010-03-08,3.1557572192437564,3.372376882620298,0.7177334797320396,0.7652236801052519,0.12710446356788266,2.489895131304799,-0.05353474719340972,-0.016235173782267923
2010-03-09,2.4397110961668247,2.650924719117298,0.7083295848348883,0.9149256617763583,0.10508067975776854,2.5624646931449955,-0.1575891686144017,-0.01722482824787471
2010-03-10,2.454627755452458,2.662200487375272,0.7377982042686326,0.8789791379135244,0.05675806299962881,2.5529793486961685,-0.21531496692651184,-0.01077268235725155
2010-03-11,3.2442419349806224,3.5939762076701482,0.7007161937267361,0.9358190818583131,0.07035240321337827,3.0061129181480104,-0.1511860613230033,-0.016163662251559276
2010-03-12,3.4213658946371077,3.8585550517343647,0.8013685203284638,0.8958738358415194,0.1071958306967906,2.964648782607984,0.042339288464216716,-0.021130807647126663
2010-03-13,2.890978757394581,3.530228301462653,0.823130974239918,0.8729595740716969,0.1070298185734766,2.6065851952688375,0.010440206212722777,-0.020911993382800215
2010-03-14,2.3464747545910307,2.885977860392913,0.9122053857916151,0.7827133960515864,0.15661737077966215,2.1611042471929447,0.1427057771169356,-0.024620909413611662
2010-03-15,1.7096053587319755,1.9585221190696431,0.6821993912499653,0.7345158268936016,0.1670727516876657,2.4960075666730255,-0.1284836072873076,-0.03893722904980436
2010-03-16,1.7458741900966286,1.9772911702714857,0.8224174950597508,0.7305917823810492,0.12088889980018291,2.3702100031897113,-0.06211793786688082,-0.047045741043063506
2010-03-17,2.9749252745488413,3.081901538533994,0.9100086405858053,0.7108457473620616,0.09813418819958424,2.3469886828340543,0.08589879108526216,-0.05212418950594679
2010-03-18,1.989007626726375,2.137680137209429,0.8198265744349089,0.7578031033758793,0.05589872524643029,2.5202907327072865,-0.16277429403304938,-0.05202439777570897
2010-03-19,1.8024478519494,1.9439616254634096,0.9097824467278003,0.8540740110014887,0.05310303510506221,2.3081279615549604,-0.09116207756988293,-0.041864851145990735
2010-03-20,2.257966182628665,2.6531331084401026,0.8356106508898081,0.5926414933137171,0.07295078218732806,2.2979173299462454,-0.10166636192466474,-0.04471110845801944
2010-03-21,2.727743183212754,3.2185187141781433,0.8215716595361573,0.5628839254083482,0.11985690425119852,2.206052521244317,0.0035531785206832783,-0.04540663541834424
2010-03-22,3.445726425582731,3.8891783352642935,0.8278927961587511,0.5508083951720474,0.1381058033622353,2.2230921861935187,0.10096021953628695,-0.04801306107981737
2010-03-23,3.581515407926226,4.0712786296475505,0.7472375116664425,0.9250511514893137,0.14277820236997732,2.612690359381527,0.046803808576769974,-0.04922368239603402
2010-03-24,1.7978051798513046,2.086809702154606,0.7310372343708583,0.9768219389575776,0.1404868023504862,2.526426301390456,-0.1162751931633996,-0.06882987992252826
2010-03-25,1.368773174231169,1.8323870668685096,0.5631255872272536,0.9705040000939732,0.09840093645162115,2.8212893179659497,-0.40329383506789296,-0.08265164918066467
2010-03-26,1.5116671930648908,1.6394061682533156,0.8212102621637962,0.9878020928879202,0.07596987274409937,3.205560046251914,-0.13120153835887965,-0.07855534492273358
2010-03-27,1.82589046383188,2.6614466006271864,0.9449908276601224,0.9865090841858151,0.0954740775198968,2.7898878066390416,0.050126687463395714,-0.08476577864041025
2010-03-28,1.876235717595254,3.077608774612373,0.818774665682586,0.9623248369025468,0.030971749246461837,3.033132465812374,-0.1981431276142499,-0.08574750102167658
2010-03-29,1.2688155608009886,2.0471133556042864,0.6346735918791399,0.9819184847058986,0.055506546001431116,2.7249530307312884,-0.41639741097754424,-0.08448403705586495
2010-03-30,1.8624626893562986,3.0815703493703603,0.9681532856778227,0.9956233705956942,0.059067039710417546,2.5717897877363387,0.0007843054501327912,-0.08353793085460373
2010-03-31,2.442642386612563,3.445330349913527,0.9927894389804064,0.9525362887622508,0.0551431370170169,2.2904298683164703,0.053563556271587646,-0.07537248666359928
2010-04-01,2.8716539665802956,3.6663943207267833,0.9944384419404853,0.9282392273441816,0.07336431198900721,1.9225610817044279,0.10732846154535333,-0.06617435490798525
2010-04-02,3.138360555312566,3.9238863017359935,0.9951857735231764,0.6677560428648694,0.08037735576403891,1.818985108432299,0.1375524180227955,-0.06395966388795594
2010-04-03,1.9805956281080292,2.0725559498800634,0.9775374898593304,0.8526494529280495,0.11239462521286069,1.7093142919117617,0.08479409587259527,-0.058359039861889526
2010-04-04,2.763386744234802,2.9577556258297983,0.9881562754930086,0.9294224113116546,0.08660317364591293,1.8464619526197288,0.11382295647549227,-0.0611672576118699
2010-04-05,1.7029345859760252,2.086632599772068,0.9488698880380912,0.9708651147920199,0.11319972374738764,2.1261342987835943,0.0505793209230338,-0.07543559506948204
2010-04-06,1.3922055112268354,2.3822555447111786,0.8290448471041479,0.7593856248064633,0.11038019059992374,1.9645532155835215,-0.11882321549720615,-0.10159245830539441
2010-04-07,0.8851531714350288,2.8496845088568823,0.4659150435632049,0.8322178375424503,0.06596650118133071,2.0656301832248904,-0.641720672988237,-0.12539410721485125
2010-04-08,0.9080657003261992,2.346744813203763,0.41515415389460775,0.989783680067478,0.13087952473489955,2.1039258553455484,-0.5722422463584939,-0.13756306306100433
2010-04-09,1.6288066739700808,3.7424422610228802,0.8569155186236566,0.9780098759475204,0.09856332439244067,1.9528094155872544,-0.09242583918857936,-0.1451856900550033
2010-04-10,1.3970297672914458,2.996863072811687,0.6787697504700891,0.9863747775062881,0.07415698252294035,2.361448337197404,-0.33749907285330283,-0.16600850736883413
2010-04-11,2.8274838905148103,4.535078517373459,0.9556896758506247,0.9756411727537514,0.035134578816090216,2.5008985763000995,0.012887617026226358,-0.185003785226197
2010-04-12,2.9640095950995167,4.466449075336089,0.9730718518643059,0.365842369815568,0.04022180430217013,2.40578547034819,0.04834412518707218,-0.19833344639445474
2010-04-13,3.222081273951699,4.546514224559313,0.9837807523848865,0.9655353360277935,0.08876965290755937,2.3886850545477136,0.1710889631547721,-0.191249753920519
2010-04-14,2.516820423038567,3.4261382462788594,0.9714536636870865,0.9663191552249187,0.09133560472314388,2.590215699110004,0.1164797184428257,-0.1739469348519212
2010-04-15,2.109156685560445,3.0358563561370344,0.9696790008935999,0.9596684162206097,0.15707293394518124,2.74427240589864,0.21382601480154004,-0.17608077746898945
2010-04-16,1.6984509745654304,2.3169913910058497,0.9428300618884843,0.9273437289446077,0.1450623826500903,3.283317843265126,0.15233952168614162,-0.1804020651754733
2010-04-17,1.7356887109939592,1.835508437929404,0.8139683518330704,0.8887717195231729,0.13931801499548999,3.386998122886603,0.005244426748942788,-0.18197911459971566
2010-04-18,1.2397825676345902,1.338976751354193,0.776514438207023,0.7495844683507069,0.0904748616897618,3.1829481600293628,-0.1754086100692939,-0.19283805606931473
2010-04-19,1.2371324521165068,1.5033385027996182,0.4988498099871735,0.8694844864777742,0.08347777770997435,2.4274102419820593,-0.529716485653029,-0.20338601804219184
2010-04-20,1.4429727160450976,1.7639773374778513,0.33203468646489737,0.8956512685583149,0.03931338435331057,2.472337711380551,-0.7811527185566881,-0.21034735834496357
2010-04-21,1.7090362427469574,2.0208449636565193,0.4737102228530349,0.9575968247674943,0.04168323149739288,2.125197351717867,-0.6130892477474175,-0.22467656908060288
2010-04-22,1.9032709524544824,2.3343587829424974,0.7043482452265057,0.5468732144723896,0.05173885885312685,2.223403434050795,-0.3182648668078225,-0.24907801482834335
2010-04-23,1.6142450899335123,1.9742094645162855,0.6973767897723769,0.7424991423584357,0.05724750380309185,2.0540097303640845,-0.3449540029833687,-0.24787480502521902
2010-04-24,1.306502622042854,1.6653606578986024,0.07053898019579995,0.7044659205909073,0.07485159470018092,2.1787351155659254,-1.0279783544828187,-0.23729259876410738
2010-04-25,1.2870295232789526,1.67902422058922,0.3849761069835131,0.6862885729106164,0.07238234433821146,1.7745632163249117,-0.7010598740797653,-0.23956114669341413
2010-04-26,1.8071761289781443,2.7720988755667015,0.6556951930216425,0.7238460784029204,0.0738399802183329,1.9451589792461736,-0.34976314758433735,-0.22896861473225832
2010-04-27,2.60145777608495,4.036182439507979,0.9565759947262839,0.9488909601317204,0.059078500833661854,1.8498608433761874,0.014367646603822962,-0.2236004045136188
2010-04-28,3.461368216237227,4.3889136922197824,0.9697040705964869,0.8869116972815515,0.05585583461239848,2.1758460697108926,0.10268716108038978,-0.22003749570809975
2010-04-29,2.553980609386732,3.331794373589647,0.8603404181213474,0.6646550406061833,0.06803567324437902,2.236954594254425,-0.06323097306191414,-0.2193826414558606
2010-04-30,2.248654648696761,3.458069676820974,0.8556884285168377,0.4923054187830091,0.07771137059579374,2.178042485312532,-0.07607507492292853,-0.21575317061943908
2010-05-01,2.426629435415435,3.632947957823724,0.9362201084421646,0.5991238647084827,0.09408493823676885,2.221499985502256,0.06001697881808303,-0.2111639056151185
2010-05-02,1.756646621462776,2.965403956539645,0.7493874112240574,0.7968006481215938,0.09565627862041153,2.4188444084197553,-0.1882158260651767,-0.20814595288267848
2010-05-03,1.7984561574192957,2.3979615821966918,0.7248455276442722,0.8599747927810166,0.08384261328502958,2.4901370622892522,-0.23164476331371808,-0.20143230667835257
2010-05-04,1.9045875540045205,2.161163170302492,0.810632496249008,0.7837205213485066,0.10845990721961399,2.1680248765606023,-0.0950172526076601,-0.1829866641121562
2010-05-05,1.295440726477258,1.64494006022897,0.5576202914533174,0.9579303505208941,0.13613011229819758,1.9765238663905522,-0.3792970011461449,-0.14990972716848738
2010-05-06,1.252613342114141,1.8289705307717248,0.2389168228539238,0.6170265415271545,0.08658898394566983,1.5036443565465534,-0.8508665879294203,-0.11218179582255874
2010-05-07,1.5504037999978222,1.86482043948653,0.46246924597626277,0.531033952463883,0.07558788473004349,1.3668866503664918,-0.6056243788945085,-0.07780935751894906
2010-05-08,1.7084931250503084,1.9363068343482301,0.7634552993069512,0.8475197277365346,0.08833731784866954,0.879693882831256,-0.254776058525144,-0.05100531836774637
2010-05-09,1.8019987864105407,2.215809664568087,0.8256508756771568,0.926655544178,0.09809130392690643,0.8663387012618687,-0.16048227706778143,-0.023724812630221255
2010-05-10,3.01587476411375,3.423777795842702,0.8547080135597909,0.9467078755365934,0.10562759728727333,0.8872708268757373,-0.019723114018627697,0.027090720182814235
2010-05-11,3.8387185873127803,4.4290241259354115,0.9843188606152258,0.9870535887172426,0.09664317371377318,0.9607905546923317,0.17393392358541204,0.06829658538821771
2010-05-12,3.500685401820892,4.2098304636939465,0.9939716839929732,0.6648126625585531,0.09502221385744367,0.9510988596412708,0.15523138935264347,0.09175042302624431
2010-05-13,4.382898000351108,4.779351543613717,0.9973263439669645,0.5319099823474318,0.07148529313035999,1.1515695393466,0.19073459072194573,0.07529129126164044
2010-05-14,3.9337521636033275,4.625522629717679,0.9984060709911442,0.9805501848351355,0.09691433645514269,1.625267391598363,0.22536384353547162,0.06675513717595508
2010-05-15,3.6032438086631173,4.140948310157994,0.9976637685015565,0.9939588088130905,0.16807600905396894,2.0521554613450466,0.3515039649311573,0.07330548235398204
2010-05-16,2.1380844748091854,2.2401656610498,0.9113607460550673,0.9953870457434808,0.21011937833071315,2.543260615397357,0.24287810365934204,0.07713779491641383
2010-05-17,1.632757992403062,1.914259472018363,0.8479840664162336,0.9956668316636433,0.24070066822022743,2.909712949155445,0.20665381287872006,0.07531946655334483
2010-05-18,2.054842420137654,2.453926541354382,0.950692935636821,0.998581048203833,0.2574224290978558,2.7415669659836555,0.3779606669165973,0.08880833558862207
2010-05-19,3.558161126895097,4.305163720173529,0.9942921948458558,0.9988530239095995,0.22167109697208148,2.458141436513244,0.46259162265703524,0.10654642298206837
2010-05-20,4.839074126171097,6.103007266945952,0.9928166392037884,0.9899214595898348,0.11476701407643562,2.2971414265899632,0.3506852218211718,0.11650742019334727
2010-05-21,7.217379454470268,9.108453400340132,0.9973207155486818,0.9612085260122337,0.05860741206309033,1.9565348089098484,0.4180839013608728,0.14023759520368834
2010-05-22,7.0101900515811275,9.089454206291096,0.9982693110801067,0.9102484107959177,0.10979976315398988,1.62198368560607,0.48585630772825794,0.1825996303468441
2010-05-23,5.539334257618449,8.090210211599054,0.9959136077822927,0.8379365011403201,0.16665268081136006,1.523874929479728,0.4734611691423849,0.21528730819442674
2010-05-24,4.175390416379092,6.439031561058075,0.9864110423001496,0.988168607579459,0.24213965132423837,1.4248569380873055,0.496487629908246,0.22433252629454534
2010-05-25,3.7492463936742797,6.095742213481031,0.9647290915307387,0.9867054150530248,0.2943362039796181,1.3515742728174314,0.5351160820823389,0.219542003375478
2010-05-26,1.793298594194886,4.012129435286433,0.9193854646362158,0.9905192942588253,0.29813812519751426,1.6456705023576474,0.3538519815564605,0.21338761029834166
2010-05-27,1.047583855375726,2.0891554478041354,0.33145690933265926,0.9936529199833641,0.22627627239542097,1.9871197305343873,-0.47940630633429293,0.1967075478144696
2010-05-28,2.07741933098807,2.243039962866071,0.6323459868156643,0.989844333040922,0.17498586059966614,2.195587221118554,-0.15339746149017125,0.18531632282174973
2010-05-29,2.3139622017791113,3.167947869798869,0.8935017749886363,0.9850782919504812,0.16005328206793992,2.3372732785264563,0.13327938227889488,0.17820968858594755
2010-05-30,1.8842472626705846,4.321817570683026,0.9507153508996818,0.980917572145412,0.09385904940573239,2.3369187572982817,0.03889430195002522,0.17304608896154489
2010-05-31,1.8766492654177338,4.405647988155681,0.9833838038404111,0.7249244800889653,0.05436896946241234,2.4649882780198986,0.005467127926013136,0.14439075374786114
2010-06-01,2.9649807111513575,5.844651684583406,0.9881024226177186,0.48640329923808984,0.11001359428939207,2.8687725735297245,0.21645024499314064,0.1138818181597323
2010-06-02,3.4003285200085713,6.29824217706116,0.992955921596255,0.7660319125832266,0.1298337551033008,3.053026163949362,0.30049785848967087,0.1110615380695727
2010-06-03,2.935419399166997,5.690319565748098,0.9583169221962796,0.8872326730767162,0.11610215894338793,3.1374580510100514,0.2038126637307064,0.10425989845083142
2010-06-04,3.412102017323689,6.378933043681768,0.979015456052617,0.8920661974407701,0.14834206422795226,3.33288598625132,0.33260824916408716,0.08152250714089274
2010-06-05,3.5945624335807804,5.494307090475313,0.9908165042901464,0.9411234822604383,0.1757760847251801,3.532771428852674,0.4199944663652524,0.0625394499333851
2010-06-06,3.8464301539874794,5.583078288830108,0.9982325039989464,0.9279354822018446,0.13840089710042228,3.485175539969546,0.3750059565329704,0.025111446442034988
2010-06-07,2.0217040332090126,3.273112370170356,0.8603401268035795,0.9473805488759184,0.11420553536673593,3.034067735701948,0.01658048447841523,-0.021797272561766168
2010-06-08,1.7014604967844618,2.5772392333133216,0.6451115466827383,0.978993134810837,0.08403422391525442,3.044665033956694,-0.3041979646398022,-0.05205331811935019
2010-06-09,1.6759708267412676,2.0809791782600415,0.7741884649293783,0.987553395599753,0.07589968698891283,2.4133748815253866,-0.20435490633271772,-0.06146792063148947
2010-06-10,1.2627429939528056,1.580054441535877,0.65976272683789,0.9886767447519894,0.09984884842396081,2.2182467918539097,-0.3264679509307502,-0.07454334638499792
2010-06-11,1.3078761626401245,2.009880786668392,0.8129578796208987,0.9948433017991245,0.08396629103991851,2.1216857013578085,-0.18650536042895222,-0.09236606102998585
2010-06-12,1.8888798410187013,2.3482047327237185,0.9375286491475403,0.9893885284600962,0.07501309344496486,2.064902862107354,-0.022464436352120823,-0.08585387562370245
2010-06-13,2.1698270688575962,3.2788772869629925,0.9709709182669936,0.9824927781075222,0.09192287665555686,2.116133837637373,0.07045585480339282,-0.08293986984668758
2010-06-14,1.1294274346467144,1.3289447248221162,0.536362241772892,0.9598429859104572,0.0782674567758397,2.3778596188979253,-0.5081560914793546,-0.1003917735003287
2010-06-15,0.9183259542876517,1.6909277361429673,0.44758219956796075,0.6767909198460039,0.054390455695040495,2.2811396827504686,-0.6723899639845237,-0.10707982570596229
2010-06-16,3.2258857222158364,4.268894043285637,0.9908880269440481,0.6038342429936933,0.06888921182923079,1.920143486231714,0.12204541017393172,-0.11018520792845535
2010-06-17,2.938788738123488,4.2009693177877026,0.9737214070302421,0.35777645375027467,0.11657431691428412,1.9907026408253459,0.17391147835435916,-0.12622677636085736
2010-06-18,1.9423704630353202,3.477211833853821,0.7247250921124853,0.682395637791773,0.09082534494563534,2.20459548573051,-0.21953011664112532,-0.1448784718696775
2010-06-19,2.1779369512711506,3.7920417865201537,0.6943938157794889,0.4727761379125811,0.09665582931738455,2.3324342823325623,-0.21880649440405722,-0.16153963129397478
2010-06-20,1.5681340883219659,3.18070248735282,0.2288185815564536,0.6333803860764629,0.1328151914467838,2.592823481066838,-0.7047562033796305,-0.17806285566465394
2010-06-21,1.3676400761476784,3.5792678288766497,0.03576832676946998,0.6473847240058848,0.12644965389608884,3.204496597331923,-0.9214052623857767,-0.19346739949363298
2010-06-22,1.7422150080554812,2.535393993822976,0.5341233232226645,0.6312902169058667,0.07096001186365147,3.40408898127084,-0.43422019758513575,-0.21513360885395502
2010-06-23,2.8824162010315115,3.041419902720857,0.9901011540819806,0.8620764897274645,0.08208810230174397,4.164666163582409,0.21404955454406777,-0.2281660554848101
2010-06-24,2.961952691670329,3.1364097327542484,0.9407433332987404,0.6833901030267163,0.0689225336570091,4.22441831358628,0.14285330947708497,-0.2427044466221937
2010-06-25,1.9972031345102064,2.1662907848508133,0.7501462312818934,0.39623849626416796,0.05148247750379759,4.119815210473386,-0.18082945779317658,-0.23656942674391349
2010-06-26,1.8125127640730303,2.2580441064780716,0.6617632677489064,0.5271750182664743,0.06197518755143743,3.8714604570446043,-0.28404074414579156,-0.2237489579575572
2010-06-27,1.649788767068193,1.9519770319838348,0.7571740259222167,0.9767963573669678,0.13194467314136266,3.685297083768551,-0.06597728817972517,-0.22012390588162564
2010-06-28,1.3106380997905025,1.9719569880421022,0.5011072451486978,0.6664670596284291,0.1207396181311857,3.8759826312719468,-0.3902777273303381,-0.22271616936631927
2010-06-29,2.1565342268300234,2.4930616514973782,0.7113844449549827,0.7532027953826003,0.09585311715331983,3.3150918016358313,-0.1617472642189832,-0.2304863472029038
2010-06-30,2.2177979340391665,2.912533168671209,0.7679567877603485,0.6856652630772667,0.09022954438341424,3.71916065605241,-0.08769433874877827,-0.2195978830512337
2010-07-01,2.120754595087633,2.558368567451405,0.6033830358440059,0.6337638745399126,0.09858323208655721,3.6667868976579117,-0.26479680797891936,-0.18686711781774595
2010-07-02,2.5198203536578236,3.360776388161939,0.6174574826204967,0.6508549878843223,0.08082335172525464,3.499119929402394,-0.25905300677493404,-0.19997772425927896
2010-07-03,2.7611450969683253,3.2608158279179302,0.5462701844198212,0.7415649482925201,0.09672493908139747,3.3492302240026492,-0.2960221189982124,-0.19991249918524798
2010-07-04,2.596081845650951,2.9726316709411265,0.6351976307230375,0.5337523913396806,0.11752776284539132,3.523346318409898,-0.16308848195628609,-0.19467516439152913
2010-07-05,2.3886873197281124,2.6913410129891386,0.7575360940691817,0.6760063940252782,0.13102295019154506,2.933154340978141,-0.0421418485041196,-0.19096772169161655
2010-07-06,1.9721470892590294,2.2161637604830946,0.5741368457994058,0.7727136404430792,0.13605721699421688,2.786768091619639,-0.27498032427669106,-0.18012084848084758
2010-07-07,1.585641923863873,2.064699218995133,0.4877296179825799,0.8165766650997738,0.1548134648644382,2.574096566977615,-0.3743929144472363,-0.15247086905244037
2010-07-08,1.0502665580471127,1.4953503192645847,0.20589063289598952,0.7505745613995417,0.15256050021936637,2.4128436585900923,-0.7403496987613114,-0.14456007832741333
2010-07-09,2.2255044771415906,2.4941456588327804,0.8047826316511723,0.649019963950837,0.1315583075934356,2.4756004350715566,-0.020304309984311753,-0.15450076629347717
2010-07-10,2.928742738953148,3.44047173269871,0.854904948113793,0.5025549775788438,0.11204541734124948,2.6055037539405057,0.058146112659938874,-0.17537596154281676
2010-07-11,3.0586476248983514,3.725277250676181,0.738416483937571,0.62450415512944,0.09672069581117089,2.9089086224190015,-0.07775379815100515,-0.18262641499827348
2010-07-12,3.084125703987069,3.858314586898782,0.7095737566835368,0.7118437995565249,0.11750905663825036,2.157250667255621,-0.10023234089292987,-0.17907432096047898
2010-07-13,3.155615646003618,3.569379993557522,0.6836305864330238,0.7484072301038267,0.09296338720333479,2.3318306276990124,-0.16264948029414322,-0.1971249639715471
2010-07-14,2.9152977127363378,3.2948407931923707,0.6072189635867994,0.8061362931979793,0.1451114645411517,2.00303976222064,-0.18150216692925164,-0.2019158270301374
2010-07-15,4.436379815825353,5.0952381073023,0.9520192275412358,0.8291385342785472,0.15112590773505907,1.501006228885578,0.30953299302010945,-0.21792611424833025
2010-07-16,1.9018004423682586,2.503034041858708,0.5988337790163997,0.8087816776622323,0.14862262109340432,1.7847696110274536,-0.2712727830720592,-0.22735644612036665
2010-07-17,3.3119571738729126,4.4334459101926695,0.9032521139608727,0.8184472769517873,0.15029715133586025,1.7059013380398937,0.17586823057528905,-0.22483803136681735
2010-07-18,2.7419048776337354,4.05887018471885,0.7577526583893704,0.7973719409496202,0.14395232226759022,1.2183369613544257,-0.062410072829560216,-0.21843318182221236
2010-07-19,2.650056929311988,3.6995131578496263,0.721763883152967,0.8843350985377071,0.14571242766098907,1.1856961366903211,-0.10758321340667978,-0.21800559451846788
2010-07-20,1.6416964633380509,2.0535148192670203,0.6508551526916933,0.48885976474913595,0.08644134175175232,1.1057267012867773,-0.3793500070565614,-0.21798538822908392
2010-07-21,1.6104496606270107,1.7711007710339495,0.7984782841737575,0.8172243871612267,0.1494354253268668,1.2603270787202998,-0.09190587953355986,-0.21697342476718282
2010-07-22,1.7313767488638494,1.8314805763556734,0.7523530922689814,0.9407010991708581,0.11951727515457962,1.1076589219681705,-0.19689647583432424,-0.2135424939908785
2010-07-23,1.8343862055375177,1.9195228345033974,0.8263011062834372,0.8873173030457687,0.13455704982538474,0.9665993343925395,-0.08417108443784801,-0.21853437419038943
2010-07-24,1.957267617777047,2.128067040414216,0.5199038484531981,0.6454350814014252,0.09765023043153721,1.0179567573729682,-0.48340254800310334,-0.20211465719294633
2010-07-25,1.4146207914482427,1.4941898041342103,0.6037341434174547,0.3672277770662026,0.11344646400736356,1.103513554528755,-0.3983430614568775,-0.2231436235789515
